id,p_same_figure,p_same_paper,p_related_papers,p_unrelated_papers
57,0.9901008009910583,0.008302501402795315,0.0013983693206682801,0.00019833094847854227
59,0.9771027565002441,0.01789626106619835,0.004250734578818083,0.0007502992521040142
61,0.873297929763794,0.11102735996246338,0.014115545898675919,0.0015591670526191592
63,0.8308494091033936,0.15611198544502258,0.01242019236087799,0.0006183650111779571
65,0.9426966905593872,0.04918652027845383,0.0074260542169213295,0.0006907305796630681
67,0.9701851606369019,0.02709534578025341,0.00236756494268775,0.00035190710332244635
69,0.9703055620193481,0.026264969259500504,0.002901161089539528,0.000528340635355562
71,0.9511440992355347,0.04179035872220993,0.006211581639945507,0.0008538844413124025
73,0.9709422588348389,0.0254735816270113,0.0031389612704515457,0.0004451994027476758
75,0.6815929412841797,0.2546926736831665,0.05772455036640167,0.005989796947687864
77,0.9879856705665588,0.009993334300816059,0.001657057087868452,0.0003640071372501552
79,0.9872050285339355,0.0106294434517622,0.001818483229726553,0.0003470635856501758
81,0.05602477118372917,0.49160176515579224,0.38888901472091675,0.06348438560962677
83,0.9656774401664734,0.029160931706428528,0.004334385972470045,0.0008272319682873785
85,0.9875645041465759,0.010633314028382301,0.0015559974126517773,0.00024619456962682307
87,0.974519670009613,0.020867537707090378,0.003982639405876398,0.0006301450193859637
89,0.9728614687919617,0.02116008661687374,0.005105108488351107,0.0008733810973353684
91,0.13588812947273254,0.7461726665496826,0.1144292876124382,0.003509880742058158
93,0.9613730907440186,0.033940620720386505,0.004315066151320934,0.0003712007019203156
95,0.9864901304244995,0.011131493374705315,0.0019043739885091782,0.0004740361764561385
97,0.9874327778816223,0.01079932227730751,0.0014845451805740595,0.00028333038790151477
99,0.9584269523620605,0.03834190592169762,0.0030031700152903795,0.0002279892796650529
101,0.876850962638855,0.09535311907529831,0.023735269904136658,0.004060626029968262
103,0.958274245262146,0.03545481711626053,0.0054371715523302555,0.0008338172920048237
105,0.9856775999069214,0.011839652433991432,0.001994122751057148,0.00048868078738451
107,0.9471609592437744,0.04642527550458908,0.005810804199427366,0.0006029590731486678
109,0.9599054455757141,0.030856112018227577,0.007924504578113556,0.0013140117516741157
111,0.9826095104217529,0.014920136891305447,0.002217680448666215,0.0002527351607568562
113,0.8506377339363098,0.12447579205036163,0.02302570827305317,0.0018607624806463718
115,0.9496871829032898,0.04441746324300766,0.005473305471241474,0.0004220559785608202
117,0.8700935244560242,0.11592873930931091,0.012805191799998283,0.001172602642327547
119,0.932948648929596,0.056910231709480286,0.009290340356528759,0.0008507390739396214
121,0.9254519939422607,0.06396955996751785,0.009810050018131733,0.0007683824514970183
123,0.9782693982124329,0.01877751387655735,0.002581279259175062,0.00037186851841397583
125,0.9230155348777771,0.0658264085650444,0.010415250435471535,0.0007427810924127698
127,0.008779052644968033,0.47188887000083923,0.4502795338630676,0.06905259191989899
129,0.7215719223022461,0.23062825202941895,0.04470932483673096,0.0030904202722012997
131,0.963954508304596,0.030986269935965538,0.004534292966127396,0.000524882460013032
133,0.9707528948783875,0.023554621264338493,0.0048607708886265755,0.00083157978951931
135,0.9553813934326172,0.03822006657719612,0.005592830944806337,0.000805723771918565
137,0.9703649282455444,0.023180171847343445,0.005420414265245199,0.0010345042683184147
139,0.9871786832809448,0.010629159398376942,0.0018761579412966967,0.0003159965854138136
141,0.9858158826828003,0.011657730676233768,0.0021904229652136564,0.0003359121910762042
143,0.9582444429397583,0.03601202741265297,0.005188024137169123,0.0005554247763939202
145,0.9710127115249634,0.02356092445552349,0.004358333069831133,0.0010680552804842591
147,0.9663351774215698,0.027412820607423782,0.00539790466427803,0.0008540725102648139
149,0.9819897413253784,0.01514553651213646,0.0022866339422762394,0.000578151608351618
151,0.964974582195282,0.03101905807852745,0.0035907167475670576,0.00041565560968592763
153,0.957577109336853,0.03487974405288696,0.006553709506988525,0.0009894621325656772
155,0.9591002464294434,0.034935224801301956,0.005192657466977835,0.0007718196138739586
157,0.9808334112167358,0.015853695571422577,0.0025479206815361977,0.0007650245679542422
159,0.9935764670372009,0.005550072994083166,0.0007749638170935214,9.852559014689177e-05
161,0.7836068272590637,0.16946685314178467,0.04025190696120262,0.006674420554190874
163,0.9762042164802551,0.02026047185063362,0.003058874048292637,0.0004764806944876909
165,0.9857574701309204,0.01184061262756586,0.00187345698941499,0.0005284328362904489
167,0.9454604387283325,0.042194802314043045,0.010340279899537563,0.0020045549608767033
169,0.9743068814277649,0.02022109366953373,0.004238571505993605,0.0012334946077317
171,0.2837629020214081,0.5732167959213257,0.13404010236263275,0.008980127051472664
173,0.9669039249420166,0.027003707364201546,0.005153747275471687,0.0009385671000927687
175,0.9910639524459839,0.007807065267115831,0.0009925569174811244,0.0001364433264825493
177,0.9279631972312927,0.06025690212845802,0.010148917324841022,0.0016310794744640589
179,0.19580651819705963,0.4145223796367645,0.3080468773841858,0.08162429183721542
181,0.9776368141174316,0.01790604367852211,0.003872453235089779,0.000584652996622026
183,0.9808252453804016,0.016103221103549004,0.002628778573125601,0.0004427585517987609
185,0.9861406087875366,0.011480776593089104,0.0018741850508376956,0.0005044300924055278
187,0.9080779552459717,0.08059649914503098,0.010738443583250046,0.0005871823523193598
189,0.9873977303504944,0.010304420255124569,0.0019666331354528666,0.00033123503089882433
191,0.1387127786874771,0.6120294332504272,0.22515307366847992,0.024104665964841843
193,0.9735082983970642,0.0228947214782238,0.0031968189869076014,0.000400128832552582
195,0.7596060633659363,0.21425673365592957,0.024802016094326973,0.0013351584784686565
197,0.9825207591056824,0.01401490531861782,0.002937684068456292,0.0005266977241262794
199,0.9114294648170471,0.07481468468904495,0.012799284420907497,0.0009566087392158806
201,0.9697327017784119,0.027942407876253128,0.002121281810104847,0.00020357323228381574
203,0.9692193269729614,0.026648715138435364,0.0037209945730865,0.00041101151145994663
205,0.9560126066207886,0.03945935517549515,0.004158985335379839,0.0003691309248097241
207,0.9749680757522583,0.021205905824899673,0.003252031048759818,0.0005740175838582218
209,0.9897263646125793,0.00869765505194664,0.0013548334827646613,0.0002211704704677686
211,0.9739872217178345,0.02326670102775097,0.0024142730981111526,0.0003318816307000816
213,0.9874193072319031,0.010799175128340721,0.0014845249243080616,0.00029692365205846727
215,0.9829150438308716,0.014241321943700314,0.002324831672012806,0.0005187400965951383
217,0.9867454171180725,0.010961752384901047,0.0019348642090335488,0.00035791387199424207
219,0.987825334072113,0.010149058885872364,0.0017093804199248552,0.0003162035718560219
221,0.7978582382202148,0.18367739021778107,0.017626984044909477,0.0008374078315682709
223,0.81974196434021,0.13174451887607574,0.04624667763710022,0.00226678978651762
225,0.9374979734420776,0.05542825907468796,0.006218878552317619,0.0008548874757252634
227,0.9596171975135803,0.032836295664310455,0.0061697568744421005,0.0013766589108854532
229,0.46162211894989014,0.31726792454719543,0.1807738095521927,0.040336087346076965
231,0.9374985694885254,0.05289005488157272,0.008110951632261276,0.001500375336036086
233,0.8588512539863586,0.12181100994348526,0.01810559071600437,0.0012321008834987879
235,0.9785409569740295,0.017922602593898773,0.00306619587354362,0.00047021638602018356
237,0.9753457307815552,0.019928820431232452,0.0038633779622614384,0.0008620362496003509
239,0.8558179140090942,0.11764629185199738,0.024277685210108757,0.002258176449686289
241,0.9312821626663208,0.057703182101249695,0.009871850721538067,0.0011427495628595352
243,0.9635444283485413,0.029096519574522972,0.006195006426423788,0.001164007349871099
245,0.9509937167167664,0.04244174435734749,0.0058343177661299706,0.0007302506128326058
247,0.9770282506942749,0.0193489957600832,0.0032083778642117977,0.00041432297439314425
249,0.500463604927063,0.4850659668445587,0.01397695578634739,0.0004934468888677657
251,0.0861591175198555,0.5196059942245483,0.3515830338001251,0.04265185818076134
253,0.9609268307685852,0.031375374644994736,0.006275469437241554,0.0014222970930859447
255,0.9508461356163025,0.04243515804409981,0.006113364361226559,0.0006053050165064633
257,0.9728251695632935,0.022878654301166534,0.003676934400573373,0.0006192967412061989
259,0.6265138387680054,0.2959441840648651,0.07139985263347626,0.006142125930637121
261,0.22550491988658905,0.6946040391921997,0.07672417908906937,0.003166785230860114
263,0.9790078401565552,0.017931153997778893,0.0025832275860011578,0.00047784909838810563
265,0.9033348560333252,0.08669041842222214,0.009280991740524769,0.0006936542922630906
267,0.507930338382721,0.36017653346061707,0.11877362430095673,0.013119431212544441
269,0.9865406155586243,0.011132062412798405,0.0018749452428892255,0.00045235161087475717
271,0.9768566489219666,0.019045673310756683,0.0034147012047469616,0.0006829831982031465
273,0.9148815274238586,0.06731745600700378,0.012847761623561382,0.004953253082931042
275,0.9721240401268005,0.022507721558213234,0.004644731059670448,0.0007235095836222172
277,0.9701327681541443,0.025057746097445488,0.004422954749315977,0.0003864734317176044
279,0.9864087104797363,0.0113058565184474,0.001964663155376911,0.00032072243629954755
281,0.0014183077728375793,0.8589531779289246,0.13804633915424347,0.0015822366112843156
283,0.9814774394035339,0.01561815571039915,0.0024328394792973995,0.0004716274270322174
285,0.17688873410224915,0.6780837774276733,0.13993050158023834,0.00509696826338768
287,0.9556044936180115,0.03763630613684654,0.005771714262664318,0.0009874239331111312
289,0.02197190746665001,0.4846925139427185,0.42773962020874023,0.06559599936008453
291,0.9349192380905151,0.05792853981256485,0.006601753178983927,0.0005504385917447507
293,0.9771684408187866,0.018465591594576836,0.0036933505907654762,0.0006726090796291828
295,0.9015918374061584,0.0825609564781189,0.013905534520745277,0.0019416477298364043
297,0.9801346659660339,0.016602693125605583,0.002840386237949133,0.0004221856943331659
299,0.9718519449234009,0.02321569249033928,0.00416234415024519,0.0007699562702327967
301,0.572429358959198,0.34719598293304443,0.07626883685588837,0.004105753730982542
303,0.9725697040557861,0.022518038749694824,0.004165418446063995,0.0007468183757737279
305,0.9658469557762146,0.028268706053495407,0.0049897232092916965,0.000894608092494309
307,0.7513853907585144,0.20865218341350555,0.03625831380486488,0.003704020055010915
309,0.9750869870185852,0.020879685878753662,0.003572093090042472,0.0004612923366948962
311,0.9882565140724182,0.01015348918735981,0.0013318478595465422,0.0002581904409453273
313,0.9512042999267578,0.03987916186451912,0.007730928249657154,0.0011855761986225843
315,0.9747276902198792,0.021200677379965782,0.0035154169891029596,0.0005562197184190154
317,0.9825596809387207,0.01423617172986269,0.00271702092140913,0.00048713499563746154
319,0.9806775450706482,0.015605427324771881,0.0031212817411869764,0.0005957070388831198
321,0.9774249792098999,0.018470438197255135,0.0035806577652692795,0.0005239660385996103
323,0.20274050533771515,0.6052713394165039,0.18173539638519287,0.010252810083329678
325,0.9589681029319763,0.034388866275548935,0.005883240606635809,0.000759748974815011
327,0.9837101697921753,0.013389306142926216,0.0024767727591097355,0.0004237258108332753
329,0.28916433453559875,0.6315929889678955,0.0766209214925766,0.002621823688969016
331,0.12381841987371445,0.8594701290130615,0.016497207805514336,0.00021426132298074663
333,0.963006854057312,0.030475875362753868,0.006001056171953678,0.0005162369343452156
335,0.9325036406517029,0.056001197546720505,0.01019857544451952,0.0012966034701094031
337,0.5768153071403503,0.37241998314857483,0.048093508929014206,0.0026711851824074984
339,0.9767365455627441,0.020590750500559807,0.002383552258834243,0.00028915773145854473
341,0.9838042855262756,0.013390587642788887,0.002400799887254834,0.0004043606750201434
343,0.9826360940933228,0.015636593103408813,0.0015242291847243905,0.00020308388047851622
345,0.9808217883110046,0.016614332795143127,0.002213645726442337,0.0003502496110741049
347,0.9829703569412231,0.014242122881114483,0.002436540089547634,0.0003510168462526053
349,0.9520705342292786,0.039915479719638824,0.0070454999804496765,0.0009685202967375517
351,0.938021183013916,0.05375289544463158,0.00750558590516448,0.0007202892447821796
353,0.9200397729873657,0.07552146166563034,0.0041945744305849075,0.00024415351799689233
355,0.9742592573165894,0.02086196094751358,0.004044275730848312,0.0008345834212377667
357,0.9918270111083984,0.0071138860657811165,0.0009044291800819337,0.00015472958330065012
359,0.7160488367080688,0.2149968296289444,0.06159762665629387,0.007356788031756878
361,0.5188510417938232,0.41690853238105774,0.061007194221019745,0.0032332628034055233
363,0.1986422836780548,0.6312839388847351,0.16212712228298187,0.00794669147580862
365,0.956465482711792,0.03538789600133896,0.007078023161739111,0.001068621757440269
367,0.9511097073554993,0.04050314053893089,0.007492327596992254,0.0008948309114202857
369,0.8483121991157532,0.13848315179347992,0.01268124021589756,0.0005234172567725182
371,0.8709690570831299,0.10901457071304321,0.0183610487729311,0.0016552986344322562
373,0.9698616862297058,0.024280013516545296,0.005169512704014778,0.0006887709023430943
375,0.9819115400314331,0.015144331380724907,0.0024722442030906677,0.00047183604328893125
377,0.823573112487793,0.16731902956962585,0.008730105124413967,0.0003776272642426193
379,0.4069618284702301,0.5307782888412476,0.0604894757270813,0.001770424540154636
381,0.05805496498942375,0.48608827590942383,0.37269681692123413,0.083159901201725
383,0.2905363142490387,0.6861549615859985,0.022756561636924744,0.0005521715502254665
385,0.96518874168396,0.03054492548108101,0.003591513494029641,0.000674825394526124
387,0.9690284729003906,0.02464118041098118,0.005329028703272343,0.0010012948187068105
389,0.7727392911911011,0.1953790932893753,0.02949782833456993,0.002383790211752057
391,0.9811563491821289,0.015858914703130722,0.0025487595703452826,0.0004360413586255163
393,0.948686420917511,0.04577912762761116,0.005056645255535841,0.00047774810809642076
395,0.224483460187912,0.7023466229438782,0.07063685357570648,0.0025330574717372656
397,0.9901896119117737,0.008566818200051785,0.0010891486890614033,0.00015447413898073137
399,0.48521149158477783,0.3334806561470032,0.15752510726451874,0.02378273382782936
401,0.9735209345817566,0.020846150815486908,0.0047990563325583935,0.000833950936794281
403,0.9888929724693298,0.009694766253232956,0.0011946295853704214,0.00021755817579105496
405,0.976895809173584,0.019960492849349976,0.0028310001362115145,0.0003127050295006484
407,0.9842365980148315,0.013188778422772884,0.0020867676939815283,0.0004879663756582886
409,0.9711132049560547,0.023198045790195465,0.00449714669957757,0.0011916251387447119
411,0.43268436193466187,0.5469642281532288,0.019614292308688164,0.0007371296524070203
413,0.9878968000411987,0.01080439705401659,0.0011749237310141325,0.00012383604189381003
415,0.938085675239563,0.05375659093260765,0.007275163661688566,0.0008825775585137308
417,0.9736620783805847,0.02254333160817623,0.003247674787417054,0.000546997704077512
419,0.2965521514415741,0.6084855198860168,0.09186757355928421,0.0030947993509471416
421,0.38548487424850464,0.48729851841926575,0.11756624281406403,0.009650424122810364
423,0.74529629945755,0.21689358353614807,0.03485797345638275,0.002952144481241703
425,0.11748857796192169,0.7661217451095581,0.11387383192777634,0.002515800530090928
427,0.9555622935295105,0.03763464093208313,0.0062404354102909565,0.0005625922931358218
429,0.9836398959159851,0.01277525257319212,0.0029873447492718697,0.0005975064705125988
431,0.9825865030288696,0.01423656102269888,0.0026334989815950394,0.0005434532067738473
433,0.9780208468437195,0.019068371504545212,0.0026212623342871666,0.0002895379438996315
435,0.35853111743927,0.5553038120269775,0.08253854513168335,0.0036264904774725437
437,0.9631854891777039,0.03295839577913284,0.0035840594209730625,0.0002720882184803486
439,0.5960222482681274,0.35590115189552307,0.04596030339598656,0.002116265706717968
441,0.9778713583946228,0.01763266511261463,0.003873382229357958,0.0006225091638043523
443,0.9787853956222534,0.01710614003241062,0.00336839840747416,0.0007399389869533479
445,0.7637441754341125,0.20237207412719727,0.03201990947127342,0.0018637822940945625
447,0.9789627194404602,0.017930326983332634,0.002665105042979121,0.0004419177712406963
449,0.9288793206214905,0.05938126519322395,0.010001438669860363,0.0017379892524331808
451,0.801891028881073,0.18460580706596375,0.012760414741933346,0.0007427451782859862
453,0.9805964231491089,0.01635299250483513,0.002628165064379573,0.0004223845899105072
455,0.9865593910217285,0.01130758412182331,0.001817293930798769,0.0003157983592245728
457,0.9833539724349976,0.014472048729658127,0.0018688889686018229,0.0003050877421628684
459,0.9891940355300903,0.009547368623316288,0.0011402704985812306,0.00011832034942926839
461,0.9746355414390564,0.020546458661556244,0.003983112517744303,0.0008349057752639055
463,0.9182903170585632,0.07537785917520523,0.005904050078243017,0.0004276879772078246
465,0.9743795394897461,0.020864536985754967,0.00417316984385252,0.0005827050772495568
467,0.9870156049728394,0.010627403855323792,0.0020602159202098846,0.0002968022308778018
469,0.9420647621154785,0.04992760345339775,0.006971455179154873,0.0010362142929807305
471,0.957832396030426,0.03599654138088226,0.005607179366052151,0.0005639288574457169
473,0.982032835483551,0.014911380596458912,0.0025912094861268997,0.0004645782755687833
475,0.049270134419202805,0.39364251494407654,0.44605541229248047,0.11103197187185287
477,0.9876147508621216,0.010306685231626034,0.001709015923552215,0.00036960060242563486
479,0.8485803604125977,0.13637927174568176,0.013932019472122192,0.0011084247380495071
481,0.9671497344970703,0.027867978438735008,0.004273693077266216,0.000708647770807147
483,0.08675872534513474,0.5836964249610901,0.29812297224998474,0.031421929597854614
485,0.9869377613067627,0.010963888838887215,0.001762057188898325,0.00033629449899308383
487,0.9887155890464783,0.009693026542663574,0.0013964128447696567,0.000194982931134291
489,0.8900181651115417,0.08812373131513596,0.019358213990926743,0.002499877940863371
491,0.9628103971481323,0.03243478387594223,0.0042545185424387455,0.0005002518882974982
493,0.9845322966575623,0.012988205999135971,0.002087394706904888,0.0003922097967006266
495,0.848307192325592,0.1363353729248047,0.014825784601271152,0.0005316567257978022
497,0.9906176924705505,0.008178049698472023,0.0010236029047518969,0.00018067663768306375
499,0.9342207312583923,0.05610431358218193,0.008739366196095943,0.0009356280788779259
501,0.9826268553733826,0.015155363827943802,0.0019267883617430925,0.0002909015165641904
503,0.9805518388748169,0.01687132567167282,0.002247886499390006,0.00032893847674131393
505,0.9815741181373596,0.015619694255292416,0.0024330790620297194,0.0003731247561518103
507,0.9832794666290283,0.014470953494310379,0.0019584307447075844,0.00029109473689459264
509,0.9707630276679993,0.02430257759988308,0.004223154857754707,0.0007112952880561352
511,0.5821588039398193,0.3700426518917084,0.04559820145368576,0.0022003541234880686
513,0.9706595540046692,0.02546616643667221,0.0033930386416614056,0.00048123515443876386
515,0.9798880815505981,0.016859903931617737,0.0027956461999565363,0.00045637672883458436
517,0.9807717204093933,0.01585269719362259,0.0027981672901660204,0.0005774344899691641
519,0.9901620149612427,0.008303014561533928,0.0013137275818735361,0.00022126782278064638
521,0.7552109360694885,0.2197788953781128,0.02352931536734104,0.0014808587729930878
523,0.7110227942466736,0.26157069206237793,0.025899004191160202,0.0015075028641149402
525,0.9733849167823792,0.02117147110402584,0.0044377814047038555,0.0010057963663712144
527,0.9796825051307678,0.01794351264834404,0.002109822118654847,0.0002640751772560179
529,0.9272449612617493,0.06409349292516708,0.007775422651320696,0.0008861162350513041
531,0.9487561583518982,0.04437391832470894,0.006293559446930885,0.0005763165536336601
533,0.7516536712646484,0.20230484008789062,0.039836183190345764,0.006205280311405659
535,0.9840287566184998,0.0133936433121562,0.0021191819105297327,0.0004583052359521389
537,0.9893799424171448,0.009111873805522919,0.0013333618408069015,0.00017489898891653866
539,0.9780494570732117,0.01819569803774357,0.003262308891862631,0.0004925350076518953
541,0.9881870150566101,0.009995370171964169,0.0017100062686949968,0.00010762223973870277
543,0.96827232837677,0.02540353499352932,0.005242316052317619,0.0010818130103871226
545,0.969477117061615,0.02543514221906662,0.004489569924771786,0.0005981771973893046
547,0.9736843109130859,0.021177982911467552,0.004235863219946623,0.0009018673445098102
549,0.9856823086738586,0.011839709244668484,0.0019327796762809157,0.0005451655015349388
551,0.9683862328529358,0.025406522676348686,0.005581072997301817,0.0006261789822019637
553,0.9909259080886841,0.007107422687113285,0.0017417490016669035,0.00022492567950394005
555,0.20403538644313812,0.6091371774673462,0.18006059527397156,0.00676690274849534
557,0.9847043752670288,0.012990475632250309,0.0019308620830997825,0.00037431466626003385
559,0.9225043654441833,0.07454978674650192,0.0027582382317632437,0.00018770045426208526
561,0.9173182249069214,0.07184991240501404,0.010190485045313835,0.0006413560477085412
563,0.9897762537002563,0.008974200114607811,0.0010718154953792691,0.00017772441788110882
565,0.9902121424674988,0.00830343458801508,0.0012733729090541601,0.00021114593255333602
567,0.9421825408935547,0.05315430462360382,0.004431881010532379,0.0002312395954504609
569,0.9882362484931946,0.009840896353125572,0.0016064821975305676,0.0003163351211696863
571,0.9703187942504883,0.025858120992779732,0.0033918474800884724,0.0004312249948270619
573,0.40878021717071533,0.4632086753845215,0.1171174943447113,0.010893624275922775
575,0.9791535139083862,0.016847265884280205,0.0034227301366627216,0.0005764817469753325
577,0.10701726377010345,0.5026354789733887,0.3348274230957031,0.05551982298493385
579,0.8843842148780823,0.10398707538843155,0.010960157960653305,0.0006685738917440176
581,0.9739181995391846,0.022199667990207672,0.003299686126410961,0.0005824291729368269
583,0.971696138381958,0.023948797956109047,0.003909533843398094,0.0004455450689420104
585,0.9760899543762207,0.01933041401207447,0.0038063842803239822,0.0007733139209449291
587,0.9699162840843201,0.025052154436707497,0.004353411495685577,0.0006781307165510952
589,0.8377425074577332,0.1455778032541275,0.015585418790578842,0.0010942681692540646
591,0.9837805032730103,0.013601129874587059,0.0022203235421329737,0.0003980820474680513
593,0.9134553074836731,0.0749809741973877,0.01063456479460001,0.0009292378090322018
595,0.41320091485977173,0.40679481625556946,0.15440191328525543,0.025602344423532486
597,0.9632123708724976,0.031449999660253525,0.004674625117331743,0.0006630027783103287
599,0.9685326814651489,0.027475159615278244,0.003548082197085023,0.00044409456313587725
601,0.9803588390350342,0.016095563769340515,0.0029312199912965298,0.0006144170183688402
603,0.9769898653030396,0.01904827170073986,0.003310092957690358,0.000651795940939337
605,0.9634766578674316,0.029552645981311798,0.005910900421440601,0.0010597661603242159
607,0.9413937330245972,0.05147578567266464,0.00624472089111805,0.000885689863935113
609,0.97374027967453,0.023999178782105446,0.0020325062796473503,0.00022804086620453745
611,0.9776721596717834,0.018188679590821266,0.0033645671792328358,0.0007745674229227006
613,0.9710866808891296,0.022837771102786064,0.005176042206585407,0.000899461330845952
615,0.969036877155304,0.026230625808238983,0.004085943568497896,0.0006464901380240917
617,0.9702883958816528,0.024290695786476135,0.004858444910496473,0.0005624057957902551
619,0.9813955426216125,0.016112584620714188,0.002146793995052576,0.00034502119524404407
621,0.3294927179813385,0.5782777667045593,0.08868177235126495,0.00354771688580513
623,0.9834302663803101,0.014027878642082214,0.0021851221099495888,0.0003567113890312612
625,0.8995604515075684,0.0773840919137001,0.019262423738837242,0.003792996285483241
627,0.9334728717803955,0.051042668521404266,0.013737947680056095,0.0017465840792283416
629,0.939818263053894,0.05059291422367096,0.008131020702421665,0.0014578117989003658
631,0.9431650638580322,0.04695742204785347,0.008961981162428856,0.000915523967705667
633,0.9589025378227234,0.03603675961494446,0.004440600052475929,0.0006200466305017471
635,0.2965497672557831,0.5627525448799133,0.12955300509929657,0.011144710704684258
637,0.963252067565918,0.029087692499160767,0.006908932235091925,0.0007513115997426212
639,0.9823923707008362,0.014685575850307941,0.002435107249766588,0.00048705204972065985
641,0.9853532910346985,0.012403767555952072,0.0019934666343033314,0.0002495116204954684
643,0.9766221642494202,0.019645528867840767,0.0031573239248245955,0.0005749913980253041
645,0.981374979019165,0.01662370376288891,0.00180774403270334,0.00019353530660737306
647,0.8795682787895203,0.10504945367574692,0.013996484689414501,0.0013858395395800471
649,0.9447450041770935,0.04282684251666069,0.01066044345498085,0.0017676749266684055
651,0.9554969668388367,0.035352062433958054,0.007645418867468834,0.0015054721152409911
653,0.9510867595672607,0.04518342390656471,0.0034301544073969126,0.0002997235569637269
655,0.9611400961875916,0.0339323990046978,0.004450961947441101,0.00047651558998040855
657,0.9790596961975098,0.017654092982411385,0.002837270963937044,0.00044892143341712654
659,0.977491021156311,0.01847168616950512,0.0034707272425293922,0.0005665806238539517
661,0.9808983206748962,0.015128702856600285,0.003171148244291544,0.0008017918444238603
663,0.9734419584274292,0.023253675550222397,0.002910538809373975,0.00039389857556670904
665,0.983214259147644,0.013807364739477634,0.002362161409109831,0.0006162065546959639
667,0.5720372200012207,0.34695810079574585,0.07503494620323181,0.005969744175672531
669,0.29855048656463623,0.48459529876708984,0.1868281215429306,0.030026011168956757
671,0.8194885849952698,0.16390801966190338,0.01572977565228939,0.0008736551972106099
673,0.9215223789215088,0.06780609488487244,0.009467852301895618,0.0012037022970616817
675,0.9658284187316895,0.0300913043320179,0.0035938937216997147,0.000486380624352023
677,0.9778327345848083,0.018191667273640633,0.003312948625534773,0.0006626314134337008
679,0.9309309124946594,0.056787144392728806,0.010838017798960209,0.001444026012904942
681,0.942317008972168,0.04994097352027893,0.00708313612267375,0.0006588342948816717
683,0.9882319569587708,0.010313126258552074,0.0012908391654491425,0.00016411177057307214
685,0.9858821630477905,0.012218019925057888,0.0016795685514807701,0.0002203114127041772
687,0.766435980796814,0.20953193306922913,0.02243228442966938,0.0015997959999367595
689,0.9750890135765076,0.021542521193623543,0.002961375517770648,0.0004070898867212236
691,0.9420294165611267,0.05151054635643959,0.005962777882814407,0.000497162458486855
693,0.9822337031364441,0.014455562457442284,0.002758892485871911,0.0005518132238648832
695,0.9794788956642151,0.018222292885184288,0.001920615672133863,0.0003781916166190058
697,0.9816111326217651,0.015620282851159573,0.0023954478092491627,0.0003731388133019209
699,0.9862655997276306,0.011128959245979786,0.0021239991765469313,0.0004813915875274688
701,0.9827530384063721,0.014922316186130047,0.0020513187628239393,0.00027331177261658013
703,0.9720625281333923,0.02395782805979252,0.003561013378202915,0.00041870868881233037
705,0.9738020300865173,0.022546570748090744,0.0031977836042642593,0.00045354219037108123
707,0.9579798579216003,0.034894414246082306,0.006354744546115398,0.0007709180354140699
709,0.9814113974571228,0.01611284352838993,0.0021806363947689533,0.0002951170317828655
711,0.9666768312454224,0.02742251195013523,0.005072654690593481,0.0008280880865640938
713,0.9764705896377563,0.02026600018143654,0.0028743301518261433,0.00038899824721738696
